order,id,date,time,title,url,visitCount,typedCount,transition
452,453,2024-12-31,17:50:15,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,4,0,link
453,454,2024-12-31,17:45:56,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,3,0,typed
454,455,2024-12-31,17:41:03,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,4,0,generated
455,456,2024-12-31,17:48:31,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,1,0,reload
456,457,2024-12-31,17:45:39,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,2,0,link
457,458,2024-12-31,17:38:39,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,2,0,link
458,459,2024-12-31,17:41:03,X (Twitter): Home,https://twitter.com/home,3,0,link
459,460,2024-12-31,17:37:51,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,4,0,link
460,461,2024-12-31,17:36:11,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,typed
461,462,2024-12-31,17:35:47,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,5,0,generated
462,463,2024-12-31,17:31:52,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,5,0,link
463,464,2024-12-31,17:31:39,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,generated
464,465,2024-12-31,17:22:42,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,1,0,link
465,466,2024-12-31,17:22:27,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,typed
466,467,2024-12-31,17:23:24,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,1,0,link
467,468,2024-12-31,17:20:38,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,link
468,469,2024-12-31,17:17:44,The Weather Channel - Weather.com,https://www.weather.com/,5,0,reload
469,470,2024-12-31,17:17:49,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,generated
470,471,2024-12-31,17:18:08,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,3,0,generated
471,472,2024-12-31,17:10:57,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,5,0,typed
472,473,2024-12-31,17:09:08,X (Twitter): Home,https://twitter.com/home,5,0,typed
473,474,2024-12-31,17:05:32,CNN Breaking News and Video,https://www.cnn.com/,1,0,generated
474,475,2024-12-31,17:01:59,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,4,0,generated
475,476,2024-12-31,17:00:42,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,link
476,477,2024-12-31,17:04:57,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,4,0,typed
477,478,2024-12-31,17:02:10,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,3,0,link
478,479,2024-12-31,16:58:55,X (Twitter): Home,https://twitter.com/home,4,0,generated
479,480,2024-12-31,16:57:23,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,4,0,typed
480,481,2024-12-31,16:50:09,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,2,0,link
481,482,2024-12-31,16:48:39,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,2,0,typed
482,483,2024-12-31,16:50:00,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,link
483,484,2024-12-31,16:45:40,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,5,0,typed
484,485,2024-12-31,16:41:32,Amazon.com: Online Shopping,https://www.amazon.com/,1,0,typed
485,486,2024-12-31,16:48:07,X (Twitter): Home,https://twitter.com/home,2,0,link
486,487,2024-12-31,16:46:25,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,2,0,form_submit
487,488,2024-12-31,16:41:26,CNN Breaking News and Video,https://www.cnn.com/,2,0,link
488,489,2024-12-31,16:38:14,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,link
489,490,2024-12-31,16:34:27,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,1,0,generated
490,491,2024-12-31,16:33:10,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,3,0,link
491,492,2024-12-31,16:35:55,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,1,0,typed
492,493,2024-12-31,16:29:30,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,2,0,link
493,494,2024-12-31,16:25:45,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,5,0,link
494,495,2024-12-31,16:21:19,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
495,496,2024-12-31,16:19:28,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,3,0,reload
496,497,2024-12-31,16:24:12,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,4,0,link
497,498,2024-12-31,16:15:33,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,2,0,link
498,499,2024-12-31,16:17:38,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,3,0,form_submit
499,500,2024-12-31,16:11:34,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,4,0,link
500,501,2024-12-31,16:11:49,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,generated
501,502,2024-12-31,16:15:32,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,4,0,typed
502,503,2024-12-31,16:11:32,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,1,0,link
503,504,2024-12-31,16:05:53,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,link
504,505,2024-12-31,16:07:59,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,link
505,506,2024-12-31,16:03:16,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,typed
506,507,2024-12-31,15:59:56,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,4,0,link
507,508,2024-12-31,16:04:40,The Weather Channel - Weather.com,https://www.weather.com/,2,0,link
508,509,2024-12-31,16:01:06,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,4,0,link
509,510,2024-12-31,15:56:32,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,2,0,link
510,511,2024-12-31,15:57:52,CNN Breaking News and Video,https://www.cnn.com/,5,0,link
511,512,2024-12-31,15:56:44,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,4,0,link
512,513,2024-12-31,15:50:51,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,4,0,typed
513,514,2024-12-31,15:43:59,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,5,0,typed
514,515,2024-12-31,15:48:01,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,3,0,link
515,516,2024-12-31,15:48:42,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,3,0,link
516,517,2024-12-31,15:39:37,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,2,0,link
517,518,2024-12-31,15:40:47,CNN Breaking News and Video,https://www.cnn.com/,2,0,link
518,519,2024-12-31,15:34:33,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,link
519,520,2024-12-31,15:39:32,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,2,0,link
520,521,2024-12-31,15:37:32,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,4,0,link
521,522,2024-12-31,15:27:20,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,3,0,link
522,523,2024-12-31,15:25:05,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,4,0,typed
523,524,2024-12-31,15:32:18,X (Twitter): Home,https://twitter.com/home,5,0,link
524,525,2024-12-31,15:22:14,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,typed
525,526,2024-12-31,15:28:25,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,4,0,link
526,527,2024-12-31,15:18:55,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,2,0,link
527,528,2024-12-31,15:18:33,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,5,0,link
528,529,2024-12-31,15:20:53,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,2,0,typed
529,530,2024-12-31,15:14:43,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,4,0,link
530,531,2024-12-31,15:15:56,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
531,532,2024-12-31,15:12:34,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,link
532,533,2024-12-31,15:14:06,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,5,0,form_submit
533,534,2024-12-31,15:05:34,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,link
534,535,2024-12-31,15:02:32,The Weather Channel - Weather.com,https://www.weather.com/,4,0,generated
535,536,2024-12-31,15:08:31,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,3,0,link
536,537,2024-12-31,14:57:53,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,3,0,typed
537,538,2024-12-31,15:02:47,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
538,539,2024-12-31,15:02:59,CNN Breaking News and Video,https://www.cnn.com/,3,0,form_submit
539,540,2024-12-31,14:58:38,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
540,541,2024-12-31,14:57:43,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,typed
541,542,2024-12-31,14:47:42,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
542,543,2024-12-31,14:45:48,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,3,0,typed
543,544,2024-12-31,14:46:37,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,5,0,typed
544,545,2024-12-31,14:42:45,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,generated
545,546,2024-12-31,14:44:46,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,1,0,form_submit
546,547,2024-12-31,14:45:14,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,3,0,link
547,548,2024-12-31,14:39:35,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,link
548,549,2024-12-31,14:38:28,CNN Breaking News and Video,https://www.cnn.com/,5,0,link
549,550,2024-12-31,14:37:50,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
550,551,2024-12-31,14:29:59,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,typed
551,552,2024-12-31,14:34:46,CNN Breaking News and Video,https://www.cnn.com/,3,0,link
552,553,2024-12-31,14:33:03,CNN Breaking News and Video,https://www.cnn.com/,1,0,link
553,554,2024-12-31,14:27:51,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,5,0,link
554,555,2024-12-31,14:27:06,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,2,0,link
555,556,2024-12-31,14:26:36,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,1,0,link
556,557,2024-12-31,14:18:29,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,2,0,link
557,558,2024-12-31,14:16:52,CNN Breaking News and Video,https://www.cnn.com/,3,0,typed
558,559,2024-12-31,14:17:09,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,4,0,link
559,560,2024-12-31,14:18:37,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,5,0,typed
560,561,2024-12-31,14:14:35,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,3,0,link
561,562,2024-12-31,14:10:11,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,1,0,typed
562,563,2024-12-31,14:06:52,The Weather Channel - Weather.com,https://www.weather.com/,3,0,typed
563,564,2024-12-31,14:06:56,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,5,0,link
564,565,2024-12-31,14:07:51,CNN Breaking News and Video,https://www.cnn.com/,2,0,link
565,566,2024-12-31,14:08:48,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,2,0,link
566,567,2024-12-31,14:02:46,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,1,0,link
567,568,2024-12-31,14:00:53,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,3,0,link
568,569,2024-12-31,13:56:05,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,5,0,link
569,570,2024-12-31,13:53:29,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,typed
570,571,2024-12-31,13:53:34,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,typed
571,572,2024-12-31,13:48:05,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,5,0,link
572,573,2024-12-31,13:50:47,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,1,0,link
573,574,2024-12-31,13:51:51,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,2,0,link
574,575,2024-12-31,13:49:34,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,4,0,link
575,576,2024-12-31,13:43:43,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
576,577,2024-12-31,13:46:07,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,3,0,generated
577,578,2024-12-31,13:41:13,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
578,579,2024-12-31,13:41:54,X (Twitter): Home,https://twitter.com/home,1,0,link
579,580,2024-12-31,13:40:10,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,1,0,link
580,581,2024-12-31,13:38:48,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,5,0,generated
581,582,2024-12-31,13:29:52,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,4,0,link
582,583,2024-12-31,13:31:15,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,5,0,link
583,584,2024-12-31,13:30:02,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,2,0,link
584,585,2024-12-31,13:27:29,CNN Breaking News and Video,https://www.cnn.com/,4,0,typed
585,586,2024-12-31,13:24:28,CNN Breaking News and Video,https://www.cnn.com/,1,0,link
586,587,2024-12-31,13:18:07,X (Twitter): Home,https://twitter.com/home,4,0,generated
587,588,2024-12-31,13:22:28,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,3,0,link
588,589,2024-12-31,13:16:18,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,4,0,link
589,590,2024-12-31,13:16:42,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,3,0,link
590,591,2024-12-31,13:16:36,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,link
591,592,2024-12-31,13:09:46,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,3,0,generated
592,593,2024-12-31,13:10:25,X (Twitter): Home,https://twitter.com/home,4,0,link
593,594,2024-12-31,13:03:55,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,5,0,link
594,595,2024-12-31,13:04:22,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,2,0,generated
595,596,2024-12-31,13:02:26,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,link
596,597,2024-12-31,13:03:11,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,2,0,reload
597,598,2024-12-31,12:59:39,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,link
598,599,2024-12-31,12:57:41,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
599,600,2024-12-31,12:56:04,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,link
600,601,2024-12-31,12:49:20,X (Twitter): Home,https://twitter.com/home,2,0,link
601,602,2024-12-31,12:48:49,X (Twitter): Home,https://twitter.com/home,4,0,typed
602,603,2024-12-31,12:47:41,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,3,0,link
603,604,2024-12-31,12:50:48,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,3,0,link
604,605,2024-12-31,12:41:51,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,link
605,606,2024-12-31,12:42:29,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
606,607,2024-12-31,12:45:18,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,typed
607,608,2024-12-31,12:36:15,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,4,0,link
608,609,2024-12-31,12:39:22,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,typed
609,610,2024-12-31,12:35:33,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,5,0,link
610,611,2024-12-31,12:38:26,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,2,0,link
611,612,2024-12-31,12:33:33,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,1,0,link
612,613,2024-12-31,12:33:04,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,5,0,link
613,614,2024-12-31,12:32:10,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,2,0,link
614,615,2024-12-31,12:24:33,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,generated
615,616,2024-12-31,12:25:33,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,link
616,617,2024-12-31,12:20:32,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,1,0,generated
617,618,2024-12-31,12:24:38,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,form_submit
618,619,2024-12-31,12:21:46,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,3,0,link
619,620,2024-12-31,12:15:07,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,4,0,link
620,621,2024-12-31,12:17:55,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,5,0,link
621,622,2024-12-31,12:10:06,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,5,0,link
622,623,2024-12-31,12:11:15,CNN Breaking News and Video,https://www.cnn.com/,2,0,link
623,624,2024-12-31,12:12:17,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,4,0,typed
624,625,2024-12-31,12:06:03,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
625,626,2024-12-31,12:01:30,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,5,0,link
626,627,2024-12-31,12:05:49,X (Twitter): Home,https://twitter.com/home,5,0,link
627,628,2024-12-31,11:59:28,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,2,0,link
628,629,2024-12-31,11:54:02,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,form_submit
629,630,2024-12-31,11:52:29,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,generated
630,631,2024-12-31,11:55:19,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,typed
631,632,2024-12-31,11:48:06,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,2,0,typed
632,633,2024-12-31,11:54:33,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,1,0,generated
633,634,2024-12-31,11:51:12,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,5,0,link
634,635,2024-12-31,11:50:58,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,1,0,typed
635,636,2024-12-31,11:45:31,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,4,0,link
636,637,2024-12-31,11:43:32,CNN Breaking News and Video,https://www.cnn.com/,2,0,link
637,638,2024-12-31,11:43:09,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,typed
638,639,2024-12-31,11:36:08,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,link
639,640,2024-12-31,11:35:52,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,1,0,link
640,641,2024-12-31,11:37:37,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,1,0,link
641,642,2024-12-31,11:36:03,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,link
642,643,2024-12-31,11:33:03,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
643,644,2024-12-31,11:28:15,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
644,645,2024-12-31,11:24:04,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
645,646,2024-12-31,11:22:59,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,2,0,link
646,647,2024-12-31,11:17:14,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
647,648,2024-12-31,11:22:21,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,link
648,649,2024-12-31,11:14:01,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,4,0,link
649,650,2024-12-31,11:17:34,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,5,0,link
650,651,2024-12-31,11:09:24,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,2,0,typed
651,652,2024-12-31,11:10:29,X (Twitter): Home,https://twitter.com/home,3,0,link
652,653,2024-12-31,11:08:47,The Weather Channel - Weather.com,https://www.weather.com/,2,0,link
653,654,2024-12-31,11:12:16,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,3,0,link
654,655,2024-12-31,11:02:10,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,typed
655,656,2024-12-31,11:04:22,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,3,0,typed
656,657,2024-12-31,10:58:09,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,link
657,658,2024-12-31,10:56:02,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,1,0,link
658,659,2024-12-31,11:01:54,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,3,0,link
659,660,2024-12-31,10:57:55,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,5,0,link
660,661,2024-12-31,10:57:04,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,typed
661,662,2024-12-31,10:49:01,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,link
662,663,2024-12-31,10:48:29,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,3,0,link
663,664,2024-12-31,10:47:29,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,1,0,link
664,665,2024-12-31,10:45:18,CNN Breaking News and Video,https://www.cnn.com/,4,0,link
665,666,2024-12-31,10:45:06,CNN Breaking News and Video,https://www.cnn.com/,4,0,link
666,667,2024-12-31,10:44:04,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,link
667,668,2024-12-31,10:38:51,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,1,0,link
668,669,2024-12-31,10:36:50,CNN Breaking News and Video,https://www.cnn.com/,3,0,typed
669,670,2024-12-31,10:39:23,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,typed
670,671,2024-12-31,10:37:53,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,1,0,generated
671,672,2024-12-31,10:35:31,The Weather Channel - Weather.com,https://www.weather.com/,2,0,typed
672,673,2024-12-31,10:26:37,Amazon.com: Online Shopping,https://www.amazon.com/,1,0,link
673,674,2024-12-31,10:23:27,The Weather Channel - Weather.com,https://www.weather.com/,5,0,link
674,675,2024-12-31,10:22:13,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,2,0,link
675,676,2024-12-31,10:20:23,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,2,0,link
676,677,2024-12-31,10:21:13,The Weather Channel - Weather.com,https://www.weather.com/,4,0,link
677,678,2024-12-31,10:20:48,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,typed
678,679,2024-12-31,10:18:07,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,2,0,typed
